record_id,fielding_chances,putouts,assists,errors,remarks
35042,8,8,0,0,
35044,4,4,0,0,
35046,0,0,0,0,
35047,1,0,1,0,
35102,3,3,0,0,
35104,5,5,0,0,
35106,0,0,0,0,
35109,0,0,0,0,
35110,7,6,1,0,
35112,7,7,0,0,
35114,0,0,0,0,
35115,3,2,1,0,
35116,0,0,0,0,
35117,2,0,2,0,
35118,0,0,0,0,
35119,2,0,2,0,
35120,1,1,0,0,
35122,0,0,0,0,
35075,14,14,0,0,
35076,0,0,0,0,
35077,0,0,0,0,
35078,0,0,0,0,
35079,0,0,0,0,
35081,5,5,0,0,
35082,1,0,1,0,
35084,0,0,0,0,
35085,4,1,3,0,
35086,0,0,0,0,
35087,1,1,0,0,
35088,3,3,0,0,
35089,3,3,0,0,
35093,0,0,0,0,
35095,0,0,0,0,
35152,1,1,0,0,
35155,13,9,4,0,
35157,2,2,0,0,
35159,0,0,0,0,
35161,4,1,3,0,
35164,6,2,4,0,
35165,9,8,1,0,
35169,3,0,3,0,
35173,0,0,0,0,
35174,4,4,0,0,
35125,6,1,4,1,
35127,2,2,0,0,
35128,6,6,0,0,
35129,0,0,0,0,
35130,1,0,1,0,
35133,2,1,1,0,
35135,2,2,0,0,
35136,10,9,1,0,
35137,4,1,3,0,
35138,5,5,0,0,
35142,0,0,0,0,
35143,0,0,0,0,
35146,0,0,0,0,
35149,0,0,0,0,
35202,10,8,2,0,
35203,1,1,0,0,
35205,2,0,2,0,
35206,6,1,5,0,
35207,0,0,0,0,
35208,0,0,0,0,
35210,0,0,0,0,
35213,1,1,0,0,
35215,10,9,1,0,
35220,5,2,1,2,
35222,2,2,0,0,
35224,0,0,0,0,
35176,0,0,0,0,
35177,1,1,0,0,
35178,5,5,0,0,
35180,1,1,0,0,
35181,0,0,0,0,
35184,0,0,0,0,
35192,3,0,3,0,
35193,4,0,4,0,
35194,0,0,0,0,
35196,6,6,0,0,
35197,0,0,0,0,
35198,0,0,0,0,
35200,6,1,5,0,
35201,14,13,1,0,
35257,3,3,0,0,
35258,0,0,0,0,
35259,5,4,0,1,
35260,0,0,0,0,
35261,1,0,1,0,
35262,1,0,1,0,
35264,5,1,4,0,
35266,1,1,0,0,
35267,0,0,0,0,
35269,5,3,2,0,
35272,1,0,1,0,
35273,1,0,1,0,
35274,0,0,0,0,
35276,10,10,0,0,
35278,2,2,0,0,
35228,2,2,0,0,
35229,4,0,4,0,
35233,6,3,3,0,
35237,0,0,0,0,
35238,0,0,0,0,
35239,0,0,0,0,
35240,1,1,0,0,
35241,0,0,0,0,
35242,6,6,0,0,
35248,15,15,0,0,
35250,0,0,0,0,
35252,2,0,2,0,
35307,5,4,0,1,
35310,0,0,0,0,
35313,2,2,0,0,
35314,1,0,1,0,
35315,0,0,0,0,
35317,3,1,2,0,
35320,0,0,0,0,
35321,0,0,0,0,
35322,0,0,0,0,
35323,14,14,0,0,
35324,4,3,1,0,
35325,3,3,0,0,
35327,0,0,0,0,
35328,0,0,0,0,
35330,0,0,0,0,
35331,0,0,0,0,
35281,0,0,0,0,
35285,1,0,1,0,
35287,0,0,0,0,
35288,0,0,0,0,
35289,1,0,1,0,
35290,9,8,1,0,
35291,2,2,0,0,
35292,11,11,0,0,
35293,0,0,0,0,
35294,0,0,0,0,
35295,1,1,0,0,
35296,0,0,0,0,
35298,4,2,2,0,
35299,1,1,0,0,
35300,0,0,0,0,
35301,5,1,4,0,
35304,1,1,0,0,
35358,2,0,1,1,
35359,5,1,4,0,
35362,2,0,2,0,
35363,4,4,0,0,
35365,0,0,0,0,
35368,3,1,2,0,
35370,4,4,0,0,
35372,1,1,0,0,
35375,0,0,0,0,
35377,0,0,0,0,
35379,7,7,0,0,
35381,0,0,0,0,
35382,9,6,3,0,
35332,4,2,2,0,
35334,0,0,0,0,
35337,1,0,1,0,
35340,8,2,6,0,
35341,0,0,0,0,
35342,0,0,0,0,
35343,0,0,0,0,
35344,0,0,0,0,
35345,1,0,1,0,
35347,2,2,0,0,
35348,0,0,0,0,
35350,0,0,0,0,
35351,0,0,0,0,
35353,9,9,0,0,
35355,0,0,0,0,
35356,12,12,0,0,
35412,0,0,0,0,
35413,0,0,0,0,
35414,0,0,0,0,
35415,2,2,0,0,
35416,0,0,0,0,
35417,0,0,0,0,
35418,14,13,1,0,
35419,0,0,0,0,
35420,2,2,0,0,
35421,0,0,0,0,
35422,0,0,0,0,
35423,0,0,0,0,
35424,3,3,0,0,
35426,1,1,0,0,
35429,1,1,0,0,
35430,2,2,0,0,
35431,0,0,0,0,
35434,3,3,0,0,
35383,2,0,2,0,
35384,0,0,0,0,
35387,0,0,0,0,
35388,3,3,0,0,
35389,5,5,0,0,
35390,2,1,1,0,
35391,11,10,1,0,
35392,7,2,5,0,
35394,0,0,0,0,
35396,2,2,0,0,
35397,1,0,1,0,
35399,0,0,0,0,
35401,0,0,0,0,
35403,2,2,0,0,
35404,0,0,0,0,
35405,0,0,0,0,
35406,2,2,0,0,
35407,2,0,2,0,
35463,0,0,0,0,
35464,1,1,0,0,
35467,2,2,0,0,
35468,8,8,0,0,
35469,4,4,0,0,
35471,0,0,0,0,
35473,3,3,0,0,
35474,5,3,2,0,
35477,2,1,0,1,
35479,1,0,1,0,
35481,1,0,1,0,
35485,1,0,1,0,
35486,8,2,5,1,
35435,0,0,0,0,
35437,2,0,2,0,
35439,1,1,0,0,
35440,4,2,2,0,
35441,2,2,0,0,
35444,2,2,0,0,
35445,0,0,0,0,
35447,0,0,0,0,
35453,2,0,2,0,
35454,0,0,0,0,
35456,2,0,2,0,
35457,11,10,1,0,
35458,0,0,0,0,
35459,10,10,0,0,
35460,0,0,0,0,
35513,0,0,0,0,
35514,7,2,5,0,
35515,0,0,0,0,
35516,0,0,0,0,
35517,1,0,1,0,
35518,10,9,1,0,
35519,0,0,0,0,
35521,3,3,0,0,
35523,0,0,0,0,
35524,4,4,0,0,
35525,0,0,0,0,
35527,0,0,0,0,
35528,2,2,0,0,
35529,0,0,0,0,
35531,11,9,1,1,
35532,4,3,1,0,
35537,3,1,2,0,
35487,0,0,0,0,
35488,1,1,0,0,
35489,2,2,0,0,
35490,1,1,0,0,
35492,0,0,0,0,
35493,8,1,7,0,
35494,2,1,1,0,
35496,0,0,0,0,
35497,1,0,1,0,
35499,0,0,0,0,
35500,17,15,2,0,
35502,0,0,0,0,
35505,0,0,0,0,
35506,7,6,1,0,
35507,7,3,4,0,
35508,1,1,0,0,
35511,3,1,2,0,
35512,1,1,0,0,
35565,3,3,0,0,
35567,1,1,0,0,
35570,2,1,1,0,
35571,0,0,0,0,
35572,7,7,0,0,
35573,1,0,1,0,
35574,0,0,0,0,
35577,3,3,0,0,
35579,0,0,0,0,
35580,7,7,0,0,
35582,7,3,4,0,
35585,9,1,8,0,
35586,1,1,0,0,
35540,1,0,1,0,
35542,0,0,0,0,
35544,3,3,0,0,
35545,3,1,2,0,
35546,0,0,0,0,
35551,0,0,0,0,
35552,0,0,0,0,
35553,1,1,0,0,
35556,4,2,2,0,
35558,1,0,0,1,
35559,0,0,0,0,
35560,5,5,0,0,
35562,2,2,0,0,
35563,13,13,0,0,
35564,0,0,0,0,
35623,2,2,0,0,
35624,0,0,0,0,
35625,0,0,0,0,
35626,6,3,3,0,
35627,6,2,4,0,
35628,0,0,0,0,
35629,0,0,0,0,
35630,5,4,0,1,
35631,0,0,0,0,
35633,5,2,2,1,
35634,2,1,1,0,
35635,0,0,0,0,
35637,2,0,2,0,
35643,10,10,0,0,
35591,0,0,0,0,
35593,0,0,0,0,
35596,0,0,0,0,
35597,1,1,0,0,
35598,0,0,0,0,
35599,0,0,0,0,
35600,0,0,0,0,
35601,1,1,0,0,
35602,0,0,0,0,
35603,0,0,0,0,
35607,1,1,0,0,
35611,3,3,0,0,
35612,1,0,1,0,
35613,17,17,0,0,
35615,1,0,1,0,
35616,4,4,0,0,
35672,3,2,1,0,
35674,3,1,2,0,
35675,0,0,0,0,
35677,0,0,0,0,
35679,0,0,0,0,
35682,0,0,0,0,
35684,11,11,0,0,
35685,3,3,0,0,
35686,9,8,1,0,
35688,0,0,0,0,
35690,1,1,0,0,
35691,2,1,1,0,
35693,0,0,0,0,
35695,3,0,3,0,
35644,2,2,0,0,
35646,0,0,0,0,
35647,5,2,3,0,
35649,0,0,0,0,
35650,13,13,0,0,
35651,0,0,0,0,
35652,1,0,1,0,
35653,2,1,1,0,
35655,0,0,0,0,
35656,3,1,2,0,
35658,0,0,0,0,
35663,0,0,0,0,
35665,1,1,0,0,
35668,8,7,1,0,
35724,0,0,0,0,
35725,1,1,0,0,
35726,1,1,0,0,
35729,6,5,1,0,
35732,3,3,0,0,
35733,6,6,0,0,
35734,0,0,0,0,
35738,5,2,3,0,
35739,0,0,0,0,
35741,10,3,7,0,
35742,0,0,0,0,
35745,1,0,1,0,
35746,2,2,0,0,
35747,4,4,0,0,
35696,3,3,0,0,
35697,1,1,0,0,
35700,0,0,0,0,
35701,1,1,0,0,
35702,0,0,0,0,
35703,0,0,0,0,
35709,0,0,0,0,
35710,3,2,1,0,
35711,4,1,2,1,
35712,7,5,2,0,
35713,2,2,0,0,
35716,8,8,0,0,
35718,3,3,0,0,
35721,2,1,1,0,
35774,3,0,3,0,
35775,0,0,0,0,
35776,1,1,0,0,
35778,2,2,0,0,
35779,0,0,0,0,
35783,8,7,0,1,
35784,0,0,0,0,
35785,10,10,0,0,
35787,2,2,0,0,
35788,3,1,2,0,
35790,2,0,2,0,
35793,1,1,0,0,
35795,0,0,0,0,
35798,1,0,1,0,
35749,10,10,0,0,
35750,1,1,0,0,
35753,0,0,0,0,
35755,10,9,1,0,
35757,1,1,0,0,
35758,0,0,0,0,
35759,7,2,5,0,
35760,0,0,0,0,
35761,3,3,0,0,
35762,0,0,0,0,
35763,6,1,4,1,
35765,0,0,0,0,
35768,0,0,0,0,
35771,0,0,0,0,
35825,12,12,0,0,
35827,1,1,0,0,
35830,8,7,1,0,
35831,0,0,0,0,
35832,0,0,0,0,
35833,2,1,1,0,
35834,0,0,0,0,
35837,0,0,0,0,
35838,0,0,0,0,
35839,2,0,2,0,
35841,2,0,1,1,
35844,4,2,2,0,
35848,4,4,0,0,
35850,1,0,1,0,
35799,1,1,0,0,
35800,1,1,0,0,
35801,0,0,0,0,
35803,0,0,0,0,
35805,2,2,0,0,
35806,0,0,0,0,
35808,0,0,0,0,
35810,6,6,0,0,
35811,2,1,1,0,
35814,0,0,0,0,
35815,10,9,1,0,
35818,1,1,0,0,
35820,6,5,1,0,
35824,1,1,0,0,
35877,4,1,3,0,
35878,0,0,0,0,
35879,9,9,0,0,
35881,0,0,0,0,
35882,2,2,0,0,
35885,3,1,2,0,
35887,9,9,0,0,
35889,1,1,0,0,
35891,0,0,0,0,
35892,4,1,2,1,
35894,0,0,0,0,
35895,0,0,0,0,
35901,3,3,0,0,
35852,6,2,4,0,
35853,2,2,0,0,
35854,7,5,2,0,
35856,2,0,2,0,
35858,0,0,0,0,
35859,1,0,1,0,
35863,1,1,0,0,
35864,3,3,0,0,
35865,1,1,0,0,
35866,0,0,0,0,
35867,0,0,0,0,
35868,0,0,0,0,
35869,12,11,1,0,
35873,0,0,0,0,
35874,0,0,0,0,
35875,4,2,2,0,
35929,0,0,0,0,
35930,18,18,0,0,
35931,0,0,0,0,
35932,2,0,2,0,
35933,0,0,0,0,
35934,0,0,0,0,
35935,0,0,0,0,
35936,7,7,0,0,
35937,0,0,0,0,
35938,0,0,0,0,
35941,3,2,1,0,
35942,4,2,2,0,
35943,0,0,0,0,
35944,0,0,0,0,
35945,0,0,0,0,
35946,0,0,0,0,
35949,2,2,0,0,
35951,0,0,0,0,
35953,1,0,1,0,
35954,3,0,3,0,
35905,5,2,3,0,
35907,1,1,0,0,
35908,0,0,0,0,
35909,0,0,0,0,
35910,1,1,0,0,
35911,0,0,0,0,
35912,2,2,0,0,
35913,0,0,0,0,
35917,2,2,0,0,
35918,0,0,0,0,
35921,3,1,2,0,
35922,15,14,1,0,
35924,4,4,0,0,
35926,1,0,1,0,
35927,6,6,0,0,
35928,0,0,0,0,
35980,0,0,0,0,
35981,4,2,2,0,
35983,0,0,0,0,
35984,3,3,0,0,
35988,3,3,0,0,
35991,2,2,0,0,
35993,2,0,1,1,
35995,2,2,0,0,
35998,3,3,0,0,
36000,0,0,0,0,
36001,9,9,0,0,
36002,0,0,0,0,
36003,0,0,0,0,
35955,2,2,0,0,
35956,5,5,0,0,
35957,6,6,0,0,
35960,2,1,1,0,
35961,0,0,0,0,
35963,0,0,0,0,
35965,0,0,0,0,
35966,0,0,0,0,
35967,0,0,0,0,
35968,1,0,1,0,
35969,0,0,0,0,
35974,4,1,3,0,
35977,0,0,0,0,
35978,1,1,0,0,
35979,11,11,0,0,
36034,0,0,0,0,
36038,2,0,1,1,
36039,2,0,2,0,
36042,3,3,0,0,
36043,7,7,0,0,
36047,5,2,3,0,
36048,0,0,0,0,
36052,0,0,0,0,
36053,5,5,0,0,
36054,0,0,0,0,
36056,9,9,0,0,
36057,1,1,0,0,
36006,0,0,0,0,
36007,12,9,3,0,
36009,5,2,3,0,
36011,5,4,1,0,
36012,0,0,0,0,
36015,2,2,0,0,
36016,0,0,0,0,
36019,0,0,0,0,
36021,1,1,0,0,
36023,3,1,2,0,
36024,5,5,0,0,
36025,1,0,1,0,
36026,0,0,0,0,
36027,2,2,0,0,
36029,0,0,0,0,
36030,5,1,3,1,
36085,5,3,1,1,
36087,5,4,1,0,
36089,6,5,1,0,
36090,4,1,3,0,
36091,0,0,0,0,
36093,0,0,0,0,
36094,1,0,1,0,
36095,0,0,0,0,
36096,1,1,0,0,
36097,1,1,0,0,
36098,0,0,0,0,
36100,0,0,0,0,
36103,2,2,0,0,
36105,7,7,0,0,
36108,0,0,0,0,
36058,3,1,2,0,
36060,5,5,0,0,
36061,1,0,1,0,
36062,0,0,0,0,
36063,5,0,5,0,
36066,7,3,4,0,
36067,0,0,0,0,
36070,0,0,0,0,
36072,0,0,0,0,
36073,0,0,0,0,
36075,0,0,0,0,
36076,0,0,0,0,
36078,9,8,1,0,
36079,10,10,0,0,
36081,0,0,0,0,
36136,0,0,0,0,
36138,0,0,0,0,
36139,2,2,0,0,
36143,8,8,0,0,
36144,2,1,1,0,
36145,2,2,0,0,
36147,2,2,0,0,
36151,5,2,3,0,
36153,0,0,0,0,
36154,4,1,3,0,
36156,1,0,1,0,
36158,4,1,2,1,
36160,9,8,1,0,
36109,2,2,0,0,
36111,4,1,2,1,
36112,0,0,0,0,
36113,0,0,0,0,
36116,0,0,0,0,
36117,1,1,0,0,
36118,0,0,0,0,
36120,2,2,0,0,
36122,3,3,0,0,
36124,0,0,0,0,
36125,6,5,1,0,
36129,9,9,0,0,
36130,0,0,0,0,
36131,1,1,0,0,
36133,0,0,0,0,
36134,5,3,2,0,
36189,0,0,0,0,
36191,1,1,0,0,
36192,0,0,0,0,
36193,3,1,2,0,
36194,0,0,0,0,
36195,0,0,0,0,
36196,0,0,0,0,
36197,3,1,2,0,
36199,4,4,0,0,
36200,4,4,0,0,
36202,1,1,0,0,
36203,2,0,1,1,
36204,3,3,0,0,
36205,7,6,1,0,
36206,0,0,0,0,
36211,0,0,0,0,
36212,3,3,0,0,
36213,0,0,0,0,
36162,9,9,0,0,
36164,0,0,0,0,
36165,0,0,0,0,
36166,1,1,0,0,
36167,3,1,2,0,
36171,1,1,0,0,
36174,2,2,0,0,
36175,0,0,0,0,
36176,0,0,0,0,
36177,0,0,0,0,
36181,3,3,0,0,
36182,5,2,3,0,
36185,2,0,2,0,
36186,8,8,0,0,
36241,0,0,0,0,
36242,5,2,3,0,
36243,1,0,1,0,
36244,3,1,2,0,
36248,0,0,0,0,
36249,0,0,0,0,
36250,0,0,0,0,
36252,1,1,0,0,
36254,8,7,1,0,
36256,9,9,0,0,
36259,0,0,0,0,
36260,1,1,0,0,
36261,0,0,0,0,
36262,0,0,0,0,
36265,5,3,2,0,
36214,2,2,0,0,
36215,9,9,0,0,
36216,2,2,0,0,
36217,3,0,3,0,
36220,0,0,0,0,
36226,3,0,3,0,
36227,0,0,0,0,
36229,4,0,4,0,
36230,0,0,0,0,
36231,9,9,0,0,
36233,0,0,0,0,
36235,5,5,0,0,
36292,1,1,0,0,
36294,3,3,0,0,
36295,3,1,2,0,
36296,0,0,0,0,
36299,2,2,0,0,
36300,4,2,2,0,
36301,0,0,0,0,
36302,0,0,0,0,
36305,13,13,0,0,
36306,0,0,0,0,
36307,3,2,1,0,
36308,1,1,0,0,
36310,1,1,0,0,
36312,0,0,0,0,
36313,1,1,0,0,
36316,0,0,0,0,
36266,0,0,0,0,
36267,2,1,1,0,
36270,0,0,0,0,
36272,2,1,0,1,
36280,0,0,0,0,
36281,0,0,0,0,
36282,0,0,0,0,
36283,5,1,4,0,
36284,1,1,0,0,
36287,4,4,0,0,
36289,1,1,0,0,
36290,16,16,0,0,
36291,2,2,0,0,
36344,7,6,1,0,
36346,2,2,0,0,
36347,3,0,2,1,
36348,1,1,0,0,
36349,0,0,0,0,
36350,4,2,2,0,
36351,0,0,0,0,
36354,1,0,1,0,
36356,0,0,0,0,
36357,9,7,2,0,
36360,0,0,0,0,
36361,1,0,1,0,
36362,4,0,4,0,
36363,0,0,0,0,
36364,0,0,0,0,
36365,9,9,0,0,
36366,4,4,0,0,
36367,0,0,0,0,
36368,2,2,0,0,
36318,0,0,0,0,
36319,2,2,0,0,
36320,1,1,0,0,
36321,0,0,0,0,
36323,7,5,2,0,
36324,1,1,0,0,
36325,0,0,0,0,
36328,0,0,0,0,
36330,1,0,1,0,
36332,1,0,1,0,
36334,5,1,3,1,
36335,6,2,4,0,
36336,2,2,0,0,
36337,7,7,0,0,
36338,5,4,1,0,
36340,0,0,0,0,
36342,1,1,0,0,
36343,8,7,1,0,
36399,9,9,0,0,
36400,2,0,2,0,
36402,3,1,2,0,
36404,4,3,1,0,
36407,4,2,2,0,
36408,0,0,0,0,
36412,0,0,0,0,
36415,3,3,0,0,
36418,3,3,0,0,
36420,0,0,0,0,
36421,6,6,0,0,
36374,5,2,3,0,
36376,0,0,0,0,
36377,8,7,1,0,
36378,0,0,0,0,
36379,0,0,0,0,
36381,5,1,4,0,
36382,3,2,1,0,
36383,0,0,0,0,
36385,2,1,1,0,
36386,1,1,0,0,
36391,10,10,0,0,
36392,0,0,0,0,
36395,3,3,0,0,
36449,1,1,0,0,
36452,12,12,0,0,
36455,1,0,1,0,
36457,0,0,0,0,
36458,2,0,1,1,
36459,0,0,0,0,
36461,5,4,1,0,
36462,4,0,4,0,
36465,2,2,0,0,
36466,3,3,0,0,
36467,1,1,0,0,
36469,4,1,3,0,
36470,0,0,0,0,
36471,0,0,0,0,
36424,0,0,0,0,
36426,5,4,1,0,
36427,14,14,0,0,
36428,1,1,0,0,
36429,4,2,2,0,
36432,3,3,0,0,
36433,4,1,3,0,
36436,0,0,0,0,
36440,0,0,0,0,
36443,1,1,0,0,
36444,1,1,0,0,
36446,0,0,0,0,
36501,2,2,0,0,
36506,0,0,0,0,
36507,1,1,0,0,
36509,0,0,0,0,
36511,3,2,1,0,
36515,3,2,1,0,
36517,16,16,0,0,
36518,1,0,1,0,
36519,4,4,0,0,
36520,1,0,1,0,
36521,0,0,0,0,
36522,0,0,0,0,
36523,0,0,0,0,
36475,0,0,0,0,
36476,2,1,1,0,
36479,3,1,2,0,
36482,2,2,0,0,
36484,10,8,2,0,
36485,0,0,0,0,
36486,7,6,1,0,
36487,0,0,0,0,
36492,6,3,3,0,
36493,5,5,0,0,
36495,3,0,3,0,
36499,1,1,0,0,
36551,9,8,1,0,
36552,1,0,1,0,
36553,0,0,0,0,
36554,0,0,0,0,
36556,1,1,0,0,
36557,0,0,0,0,
36560,3,1,1,1,
36563,9,8,1,0,
36565,0,0,0,0,
36566,3,0,3,0,
36567,0,0,0,0,
36568,3,2,1,0,
36571,0,0,0,0,
36572,1,1,0,0,
36573,0,0,0,0,
36575,5,4,1,0,
36576,0,0,0,0,
36526,0,0,0,0,
36527,9,9,0,0,
36529,2,1,1,0,
36533,10,10,0,0,
36534,6,0,4,2,
36537,4,1,2,1,
36538,0,0,0,0,
36539,1,1,0,0,
36540,3,3,0,0,
36541,5,2,3,0,
36542,0,0,0,0,
36544,0,0,0,0,
36545,0,0,0,0,
36607,2,0,2,0,
36609,5,1,4,0,
36610,0,0,0,0,
36611,1,1,0,0,
36612,0,0,0,0,
36614,5,2,3,0,
36616,0,0,0,0,
36617,0,0,0,0,
36619,0,0,0,0,
36621,11,11,0,0,
36622,2,2,0,0,
36625,2,2,0,0,
36626,0,0,0,0,
36628,8,8,0,0,
36578,0,0,0,0,
36579,5,5,0,0,
36582,1,0,1,0,
36584,5,5,0,0,
36585,12,11,1,0,
36586,0,0,0,0,
36587,0,0,0,0,
36588,2,1,1,0,
36593,1,0,1,0,
36594,2,0,2,0,
36599,0,0,0,0,
36600,0,0,0,0,
36601,3,3,0,0,
36602,2,2,0,0,
36656,3,2,0,1,
36657,0,0,0,0,
36659,9,8,1,0,
36662,0,0,0,0,
36663,9,8,1,0,
36666,0,0,0,0,
36667,4,2,2,0,
36668,0,0,0,0,
36669,0,0,0,0,
36670,0,0,0,0,
36672,0,0,0,0,
36673,1,1,0,0,
36674,2,2,0,0,
36676,7,1,6,0,
36679,1,0,1,0,
36680,0,0,0,0,
36629,2,2,0,0,
36631,0,0,0,0,
36633,9,9,0,0,
36634,11,10,1,0,
36638,1,0,1,0,
36639,2,2,0,0,
36640,6,0,5,1,
36642,3,2,1,0,
36643,0,0,0,0,
36645,2,0,2,0,
36650,1,1,0,0,
36652,0,0,0,0,
36653,2,1,1,0,
36708,0,0,0,0,
36709,1,0,0,1,
36710,12,12,0,0,
36712,1,1,0,0,
36713,1,0,1,0,
36715,3,1,2,0,
36716,1,1,0,0,
36718,0,0,0,0,
36719,0,0,0,0,
36721,2,2,0,0,
36724,6,1,5,0,
36726,0,0,0,0,
36728,11,9,2,0,
36730,0,0,0,0,
36732,0,0,0,0,
36681,0,0,0,0,
36684,0,0,0,0,
36686,0,0,0,0,
36687,2,1,1,0,
36688,1,1,0,0,
36690,13,12,1,0,
36691,2,2,0,0,
36692,4,4,0,0,
36696,3,2,1,0,
36698,0,0,0,0,
36701,0,0,0,0,
36702,2,2,0,0,
36704,0,0,0,0,
36706,3,3,0,0,
36759,5,5,0,0,
36760,0,0,0,0,
36763,0,0,0,0,
36764,0,0,0,0,
36767,0,0,0,0,
36770,0,0,0,0,
36771,4,0,4,0,
36772,0,0,0,0,
36774,2,1,1,0,
36776,2,2,0,0,
36777,3,1,2,0,
36778,2,2,0,0,
36780,3,3,0,0,
36783,7,7,0,0,
36784,3,3,0,0,
36733,0,0,0,0,
36736,1,1,0,0,
36737,0,0,0,0,
36738,2,2,0,0,
36739,0,0,0,0,
36740,0,0,0,0,
36741,0,0,0,0,
36743,2,2,0,0,
36744,3,3,0,0,
36746,6,4,2,0,
36750,9,9,0,0,
36751,3,3,0,0,
36752,1,1,0,0,
36753,0,0,0,0,
36754,5,1,4,0,
36757,1,1,0,0,
36812,7,1,6,0,
36816,0,0,0,0,
36820,3,0,3,0,
36822,3,3,0,0,
36823,1,0,1,0,
36824,0,0,0,0,
36825,5,5,0,0,
36826,0,0,0,0,
36827,5,5,0,0,
36828,0,0,0,0,
36830,0,0,0,0,
36831,2,0,1,1,
36832,11,10,1,0,
36786,1,0,1,0,
36787,0,0,0,0,
36789,5,5,0,0,
36791,0,0,0,0,
36793,1,1,0,0,
36794,5,5,0,0,
36797,0,0,0,0,
36799,0,0,0,0,
36801,0,0,0,0,
36803,4,0,3,1,
36804,9,9,0,0,
36805,1,0,1,0,
36806,1,0,1,0,
36809,7,7,0,0,
36863,2,1,0,1,
36864,0,0,0,0,
36867,1,0,1,0,
36868,5,5,0,0,
36869,4,4,0,0,
36871,7,7,0,0,
36872,1,0,1,0,
36875,0,0,0,0,
36876,2,2,0,0,
36881,1,1,0,0,
36883,0,0,0,0,
36885,0,0,0,0,
36886,4,4,0,0,
36887,5,0,5,0,
36838,0,0,0,0,
36839,1,1,0,0,
36841,6,1,5,0,
36845,3,1,2,0,
36846,2,2,0,0,
36848,0,0,0,0,
36849,1,1,0,0,
36850,2,2,0,0,
36851,6,5,1,0,
36854,0,0,0,0,
36857,0,0,0,0,
36859,11,11,0,0,
36860,0,0,0,0,
36862,4,3,1,0,
36915,4,3,1,0,
36916,3,3,0,0,
36917,7,6,1,0,
36918,0,0,0,0,
36919,0,0,0,0,
36920,2,0,2,0,
36923,1,1,0,0,
36924,0,0,0,0,
36926,0,0,0,0,
36927,0,0,0,0,
36930,0,0,0,0,
36935,5,4,1,0,
36937,0,0,0,0,
36939,8,4,4,0,
36940,3,3,0,0,
36890,3,2,1,0,
36891,0,0,0,0,
36893,6,1,4,1,
36895,3,1,2,0,
36896,0,0,0,0,
36897,1,1,0,0,
36899,0,0,0,0,
36900,6,2,3,1,
36905,0,0,0,0,
36906,0,0,0,0,
36907,9,9,0,0,
36908,2,2,0,0,
36911,1,1,0,0,
36913,0,0,0,0,
36914,11,8,2,1,
36967,0,0,0,0,
36968,4,4,0,0,
36971,0,0,0,0,
36972,4,4,0,0,
36975,0,0,0,0,
36977,1,1,0,0,
36980,0,0,0,0,
36983,4,2,1,1,
36984,0,0,0,0,
36987,3,3,0,0,
36988,4,2,2,0,
36989,1,1,0,0,
36991,2,0,2,0,
36992,7,7,0,0,
36993,1,0,1,0,
36943,0,0,0,0,
36944,2,2,0,0,
36945,3,3,0,0,
36947,1,1,0,0,
36948,4,3,1,0,
36951,3,3,0,0,
36952,7,6,1,0,
36953,0,0,0,0,
36957,3,1,2,0,
36958,0,0,0,0,
36960,3,2,1,0,
36964,6,1,5,0,
36966,5,5,0,0,
37020,3,1,2,0,
37022,2,2,0,0,
37025,5,2,3,0,
37027,1,1,0,0,
37028,3,2,1,0,
37030,0,0,0,0,
37031,3,3,0,0,
37032,0,0,0,0,
37035,7,7,0,0,
37036,0,0,0,0,
37039,1,0,1,0,
37041,6,5,1,0,
37042,0,0,0,0,
37044,1,1,0,0,
36994,11,11,0,0,
36995,2,2,0,0,
36997,6,2,4,0,
36998,0,0,0,0,
37002,0,0,0,0,
37006,0,0,0,0,
37007,7,6,1,0,
37009,0,0,0,0,
37012,3,3,0,0,
37014,1,1,0,0,
37016,1,1,0,0,
37018,0,0,0,0,
37019,1,1,0,0,
37072,3,3,0,0,
37075,0,0,0,0,
37076,0,0,0,0,
37077,0,0,0,0,
37079,0,0,0,0,
37082,3,1,2,0,
37084,0,0,0,0,
37085,0,0,0,0,
37086,0,0,0,0,
37087,4,2,2,0,
37088,5,5,0,0,
37089,2,2,0,0,
37090,0,0,0,0,
37092,14,14,0,0,
37094,6,5,1,0,
37096,0,0,0,0,
37097,4,1,3,0,
37046,1,0,1,0,
37047,4,4,0,0,
37048,0,0,0,0,
37049,0,0,0,0,
37050,17,15,2,0,
37051,1,0,1,0,
37053,5,1,4,0,
37054,8,8,0,0,
37058,1,1,0,0,
37059,0,0,0,0,
37060,5,1,4,0,
37063,0,0,0,0,
37064,0,0,0,0,
37065,0,0,0,0,
37066,1,1,0,0,
37067,6,1,4,1,
37068,1,1,0,0,
37069,0,0,0,0,
37129,2,0,2,0,
37131,2,2,0,0,
37132,0,0,0,0,
37134,6,5,1,0,
37135,1,1,0,0,
37136,11,11,0,0,
37137,0,0,0,0,
37138,1,0,1,0,
37140,0,0,0,0,
37142,2,0,2,0,
37145,3,2,1,0,
37146,3,1,2,0,
37148,5,5,0,0,
37098,3,2,0,1,
37099,0,0,0,0,
37101,8,7,1,0,
37102,12,11,1,0,
37103,0,0,0,0,
37104,2,1,0,1,
37107,3,2,1,0,
37108,1,0,1,0,
